spot_id,energy_MeV,x_mm,y_mm,weight,source_x_mm,source_y_mm,source_z_mm,direction_x,direction_y,direction_z,energy_spread_percent,sigma_x_mm,sigma_y_mm,sigma_x_prime,sigma_y_prime,correlation_x,correlation_y
8484,3000,0,0,1,-0.0667945971613576,0,0.0001,0,0,1,0,0,0,0,0,0,0
8485,3000,0,0,1,-0.053372851808139776,0,0.0001,0,0,1,0,0,0,0,0,0,0
8486,3000,0,0,1,0.1809218848274371,0,0.0001,0,0,1,0,0,0,0,0,0,0
8487,3000,0,0,1,0.12368783271342032,0,0.0001,0,0,1,0,0,0,0,0,0,0
8488,3000,0,0,1,-0.06013803131077977,0,0.0001,0,0,1,0,0,0,0,0,0,0
8489,3000,0,0,1,0.1951714874935585,0,0.0001,0,0,1,0,0,0,0,0,0,0
8490,3000,0,0,1,0.22467722429835146,0,0.0001,0,0,1,0,0,0,0,0,0,0
8491,3000,0,0,1,0.029016686431728334,0,0.0001,0,0,1,0,0,0,0,0,0,0
8492,3000,0,0,1,-0.17745986356127563,0,0.0001,0,0,1,0,0,0,0,0,0,0
8493,3000,0,0,1,-0.11944846945338261,0,0.0001,0,0,1,0,0,0,0,0,0,0
8494,3000,0,0,1,-0.09782629492001144,0,0.0001,0,0,1,0,0,0,0,0,0,0
8495,3000,0,0,1,-0.1273844499514547,0,0.0001,0,0,1,0,0,0,0,0,0,0
8496,3000,0,0,1,-0.16567404351430326,0,0.0001,0,0,1,0,0,0,0,0,0,0
8497,3000,0,0,1,-0.04998336529614433,0,0.0001,0,0,1,0,0,0,0,0,0,0
8498,3000,0,0,1,-0.02967712998848071,0,0.0001,0,0,1,0,0,0,0,0,0,0
8499,3000,0,0,1,-0.002010621690522185,0,0.0001,0,0,1,0,0,0,0,0,0,0
8500,3000,0,0,1,-0.09651267631048893,0,0.0001,0,0,1,0,0,0,0,0,0,0
8501,3000,0,0,1,0.009822614716929745,0,0.0001,0,0,1,0,0,0,0,0,0,0
8502,3000,0,0,1,-0.03479661146056967,0,0.0001,0,0,1,0,0,0,0,0,0,0
8503,3000,0,0,1,0.21699170278113955,0,0.0001,0,0,1,0,0,0,0,0,0,0
8504,3000,0,0,1,0.17270335797908526,0,0.0001,0,0,1,0,0,0,0,0,0,0
8505,3000,0,0,1,0.18081260929057275,0,0.0001,0,0,1,0,0,0,0,0,0,0
8506,3000,0,0,1,0.040637684875131086,0,0.0001,0,0,1,0,0,0,0,0,0,0
8507,3000,0,0,1,0.06210701476709746,0,0.0001,0,0,1,0,0,0,0,0,0,0
8508,3000,0,0,1,-0.032883334139549525,0,0.0001,0,0,1,0,0,0,0,0,0,0
8509,3000,0,0,1,0.10994647526348128,0,0.0001,0,0,1,0,0,0,0,0,0,0
8510,3000,0,0,1,-0.13149952430969086,0,0.0001,0,0,1,0,0,0,0,0,0,0
8511,3000,0,0,1,0.21109915089961356,0,0.0001,0,0,1,0,0,0,0,0,0,0
8512,3000,0,0,1,-0.012666046332179992,0,0.0001,0,0,1,0,0,0,0,0,0,0
8513,3000,0,0,1,0.019066588029094944,0,0.0001,0,0,1,0,0,0,0,0,0,0
8514,3000,0,0,1,0.21339444534430813,0,0.0001,0,0,1,0,0,0,0,0,0,0
8515,3000,0,0,1,-0.10099423155778503,0,0.0001,0,0,1,0,0,0,0,0,0,0
8516,3000,0,0,1,0.21594298657429528,0,0.0001,0,0,1,0,0,0,0,0,0,0
8517,3000,0,0,1,-0.12382778430871749,0,0.0001,0,0,1,0,0,0,0,0,0,0
8518,3000,0,0,1,0.2350412940289161,0,0.0001,0,0,1,0,0,0,0,0,0,0
8519,3000,0,0,1,-0.03267503704398794,0,0.0001,0,0,1,0,0,0,0,0,0,0
8520,3000,0,0,1,0.056991243226307164,0,0.0001,0,0,1,0,0,0,0,0,0,0
8521,3000,0,0,1,0.09771083280401077,0,0.0001,0,0,1,0,0,0,0,0,0,0
8522,3000,0,0,1,0.1371525406975942,0,0.0001,0,0,1,0,0,0,0,0,0,0
8523,3000,0,0,1,-0.04941823062068218,0,0.0001,0,0,1,0,0,0,0,0,0,0
8524,3000,0,0,1,0.12825198470226784,0,0.0001,0,0,1,0,0,0,0,0,0,0
8525,3000,0,0,1,0.02236720312310647,0,0.0001,0,0,1,0,0,0,0,0,0,0
8526,3000,0,0,1,-0.2011599019125439,0,0.0001,0,0,1,0,0,0,0,0,0,0
8527,3000,0,0,1,0.12366745980600241,0,0.0001,0,0,1,0,0,0,0,0,0,0
8528,3000,0,0,1,-0.13348266520358582,0,0.0001,0,0,1,0,0,0,0,0,0,0
8529,3000,0,0,1,0.18456553203603004,0,0.0001,0,0,1,0,0,0,0,0,0,0
8530,3000,0,0,1,-0.21034692202580574,0,0.0001,0,0,1,0,0,0,0,0,0,0
8531,3000,0,0,1,-0.170106024787053,0,0.0001,0,0,1,0,0,0,0,0,0,0
8532,3000,0,0,1,0.06500650658362528,0,0.0001,0,0,1,0,0,0,0,0,0,0
8533,3000,0,0,1,-0.18854890736893154,0,0.0001,0,0,1,0,0,0,0,0,0,0
8534,3000,0,0,1,-0.01921654733876943,0,0.0001,0,0,1,0,0,0,0,0,0,0
8535,3000,0,0,1,0.04692992405422364,0,0.0001,0,0,1,0,0,0,0,0,0,0
8536,3000,0,0,1,-0.24176368727656183,0,0.0001,0,0,1,0,0,0,0,0,0,0
8537,3000,0,0,1,0.019045463453455147,0,0.0001,0,0,1,0,0,0,0,0,0,0
8538,3000,0,0,1,0.15322303027669304,0,0.0001,0,0,1,0,0,0,0,0,0,0
8539,3000,0,0,1,-0.19538036142363369,0,0.0001,0,0,1,0,0,0,0,0,0,0
8540,3000,0,0,1,0.2034793096387198,0,0.0001,0,0,1,0,0,0,0,0,0,0
8541,3000,0,0,1,-0.07246014058669253,0,0.0001,0,0,1,0,0,0,0,0,0,0
8542,3000,0,0,1,0.18826632510736396,0,0.0001,0,0,1,0,0,0,0,0,0,0
8543,3000,0,0,1,-0.0512369391990643,0,0.0001,0,0,1,0,0,0,0,0,0,0
8544,3000,0,0,1,-0.18259334635104518,0,0.0001,0,0,1,0,0,0,0,0,0,0
8545,3000,0,0,1,-0.056857115932383295,0,0.0001,0,0,1,0,0,0,0,0,0,0
8546,3000,0,0,1,-0.17537167988022545,0,0.0001,0,0,1,0,0,0,0,0,0,0
8547,3000,0,0,1,-0.06680875451802915,0,0.0001,0,0,1,0,0,0,0,0,0,0
8548,3000,0,0,1,0.1254761182527303,0,0.0001,0,0,1,0,0,0,0,0,0,0
8549,3000,0,0,1,-0.21267895756135685,0,0.0001,0,0,1,0,0,0,0,0,0,0
8550,3000,0,0,1,-0.1799397907780892,0,0.0001,0,0,1,0,0,0,0,0,0,0
8551,3000,0,0,1,0.2325641024072424,0,0.0001,0,0,1,0,0,0,0,0,0,0
8552,3000,0,0,1,0.14899812183422406,0,0.0001,0,0,1,0,0,0,0,0,0,0
8553,3000,0,0,1,0.05164799979303525,0,0.0001,0,0,1,0,0,0,0,0,0,0
8554,3000,0,0,1,0.18923488267141025,0,0.0001,0,0,1,0,0,0,0,0,0,0
8555,3000,0,0,1,0.09137938965882275,0,0.0001,0,0,1,0,0,0,0,0,0,0
8556,3000,0,0,1,0.019879449944917915,0,0.0001,0,0,1,0,0,0,0,0,0,0
8557,3000,0,0,1,-0.10451163440437156,0,0.0001,0,0,1,0,0,0,0,0,0,0
8558,3000,0,0,1,0.025433808593244955,0,0.0001,0,0,1,0,0,0,0,0,0,0
8559,3000,0,0,1,-0.043962021243985516,0,0.0001,0,0,1,0,0,0,0,0,0,0
8560,3000,0,0,1,-0.21351816388111555,0,0.0001,0,0,1,0,0,0,0,0,0,0
8561,3000,0,0,1,-0.09904288428721197,0,0.0001,0,0,1,0,0,0,0,0,0,0
8562,3000,0,0,1,0.08871142589594128,0,0.0001,0,0,1,0,0,0,0,0,0,0
8563,3000,0,0,1,0.13933128060781724,0,0.0001,0,0,1,0,0,0,0,0,0,0
8564,3000,0,0,1,0.1905670734283308,0,0.0001,0,0,1,0,0,0,0,0,0,0
8565,3000,0,0,1,0.1834903097704746,0,0.0001,0,0,1,0,0,0,0,0,0,0
8566,3000,0,0,1,-0.19853704342868744,0,0.0001,0,0,1,0,0,0,0,0,0,0
8567,3000,0,0,1,-0.037357366704407036,0,0.0001,0,0,1,0,0,0,0,0,0,0
8568,3000,0,0,1,0.11770875151496196,0,0.0001,0,0,1,0,0,0,0,0,0,0
8569,3000,0,0,1,0.19577360802685767,0,0.0001,0,0,1,0,0,0,0,0,0,0
8570,3000,0,0,1,0.16846208694011966,0,0.0001,0,0,1,0,0,0,0,0,0,0
8571,3000,0,0,1,-0.06504284348991335,0,0.0001,0,0,1,0,0,0,0,0,0,0
8572,3000,0,0,1,0.03295513710112663,0,0.0001,0,0,1,0,0,0,0,0,0,0
8573,3000,0,0,1,0.0206111087923313,0,0.0001,0,0,1,0,0,0,0,0,0,0
8574,3000,0,0,1,-0.19969199341140065,0,0.0001,0,0,1,0,0,0,0,0,0,0
8575,3000,0,0,1,-0.12117934811457048,0,0.0001,0,0,1,0,0,0,0,0,0,0
8576,3000,0,0,1,-0.16465844379918515,0,0.0001,0,0,1,0,0,0,0,0,0,0
8577,3000,0,0,1,-0.21577228578271224,0,0.0001,0,0,1,0,0,0,0,0,0,0
8578,3000,0,0,1,0.08814448821399051,0,0.0001,0,0,1,0,0,0,0,0,0,0
8579,3000,0,0,1,-0.027651640641745134,0,0.0001,0,0,1,0,0,0,0,0,0,0
8580,3000,0,0,1,0.016880551189512316,0,0.0001,0,0,1,0,0,0,0,0,0,0
8581,3000,0,0,1,-0.141486618757159,0,0.0001,0,0,1,0,0,0,0,0,0,0
8582,3000,0,0,1,-0.1387942737269004,0,0.0001,0,0,1,0,0,0,0,0,0,0
8583,3000,0,0,1,-0.09357072448906423,0,0.0001,0,0,1,0,0,0,0,0,0,0
8584,3000,0,0,1,-0.16561931069208163,0,0.0001,0,0,1,0,0,0,0,0,0,0
8585,3000,0,0,1,-0.13668668489392433,0,0.0001,0,0,1,0,0,0,0,0,0,0
8586,3000,0,0,1,0.12760046608706788,0,0.0001,0,0,1,0,0,0,0,0,0,0
8587,3000,0,0,1,-0.09030548180032083,0,0.0001,0,0,1,0,0,0,0,0,0,0
8588,3000,0,0,1,0.23935764831882073,0,0.0001,0,0,1,0,0,0,0,0,0,0
8589,3000,0,0,1,-0.12526023452181817,0,0.0001,0,0,1,0,0,0,0,0,0,0
8590,3000,0,0,1,-0.13382565416266146,0,0.0001,0,0,1,0,0,0,0,0,0,0
8591,3000,0,0,1,0.200521824697813,0,0.0001,0,0,1,0,0,0,0,0,0,0
8592,3000,0,0,1,-0.24487344903495062,0,0.0001,0,0,1,0,0,0,0,0,0,0
8593,3000,0,0,1,-0.2304650070321379,0,0.0001,0,0,1,0,0,0,0,0,0,0
8594,3000,0,0,1,0.08682110780521862,0,0.0001,0,0,1,0,0,0,0,0,0,0
8595,3000,0,0,1,-0.20848205626850197,0,0.0001,0,0,1,0,0,0,0,0,0,0
8596,3000,0,0,1,-0.19735898253287504,0,0.0001,0,0,1,0,0,0,0,0,0,0
8597,3000,0,0,1,-0.04870469273605316,0,0.0001,0,0,1,0,0,0,0,0,0,0
8598,3000,0,0,1,-0.24322308588147062,0,0.0001,0,0,1,0,0,0,0,0,0,0
8599,3000,0,0,1,-0.13561144752444404,0,0.0001,0,0,1,0,0,0,0,0,0,0
8600,3000,0,0,1,0.13850333602295,0,0.0001,0,0,1,0,0,0,0,0,0,0
8601,3000,0,0,1,-0.07533178543670294,0,0.0001,0,0,1,0,0,0,0,0,0,0
8602,3000,0,0,1,0.23628655628707335,0,0.0001,0,0,1,0,0,0,0,0,0,0
8603,3000,0,0,1,-0.15386507558530488,0,0.0001,0,0,1,0,0,0,0,0,0,0
8604,3000,0,0,1,-0.104962694729273,0,0.0001,0,0,1,0,0,0,0,0,0,0
8605,3000,0,0,1,0.02687425019310935,0,0.0001,0,0,1,0,0,0,0,0,0,0
8606,3000,0,0,1,0.10260714837937224,0,0.0001,0,0,1,0,0,0,0,0,0,0
8607,3000,0,0,1,-0.22562152675115427,0,0.0001,0,0,1,0,0,0,0,0,0,0
8608,3000,0,0,1,-0.07011243860420358,0,0.0001,0,0,1,0,0,0,0,0,0,0
8609,3000,0,0,1,0.1321816558710011,0,0.0001,0,0,1,0,0,0,0,0,0,0
8610,3000,0,0,1,-0.05969712354475276,0,0.0001,0,0,1,0,0,0,0,0,0,0
8611,3000,0,0,1,-0.12525863937958848,0,0.0001,0,0,1,0,0,0,0,0,0,0
8612,3000,0,0,1,0.13310845450506553,0,0.0001,0,0,1,0,0,0,0,0,0,0
8613,3000,0,0,1,0.07953759524614218,0,0.0001,0,0,1,0,0,0,0,0,0,0
8614,3000,0,0,1,-0.22693701381445353,0,0.0001,0,0,1,0,0,0,0,0,0,0
8615,3000,0,0,1,0.046246762156615606,0,0.0001,0,0,1,0,0,0,0,0,0,0
8616,3000,0,0,1,-0.21237866281442552,0,0.0001,0,0,1,0,0,0,0,0,0,0
8617,3000,0,0,1,0.24056205817479692,0,0.0001,0,0,1,0,0,0,0,0,0,0
8618,3000,0,0,1,-0.030643742348872682,0,0.0001,0,0,1,0,0,0,0,0,0,0
8619,3000,0,0,1,0.11587284666770775,0,0.0001,0,0,1,0,0,0,0,0,0,0
8620,3000,0,0,1,-0.1885746700884044,0,0.0001,0,0,1,0,0,0,0,0,0,0
8621,3000,0,0,1,-0.07825072553618817,0,0.0001,0,0,1,0,0,0,0,0,0,0
8622,3000,0,0,1,-0.22798350688390562,0,0.0001,0,0,1,0,0,0,0,0,0,0
8623,3000,0,0,1,-0.013389121093251743,0,0.0001,0,0,1,0,0,0,0,0,0,0
8624,3000,0,0,1,0.005157051815733282,0,0.0001,0,0,1,0,0,0,0,0,0,0
8625,3000,0,0,1,-0.06339065653776849,0,0.0001,0,0,1,0,0,0,0,0,0,0
8626,3000,0,0,1,0.21171614516723125,0,0.0001,0,0,1,0,0,0,0,0,0,0
8627,3000,0,0,1,0.13773223643940602,0,0.0001,0,0,1,0,0,0,0,0,0,0
8628,3000,0,0,1,0.02984566117095494,0,0.0001,0,0,1,0,0,0,0,0,0,0
8629,3000,0,0,1,0.19198576761378688,0,0.0001,0,0,1,0,0,0,0,0,0,0
8630,3000,0,0,1,-0.17697144728989633,0,0.0001,0,0,1,0,0,0,0,0,0,0
8631,3000,0,0,1,-0.03750783712131056,0,0.0001,0,0,1,0,0,0,0,0,0,0
8632,3000,0,0,1,-0.10818959333136013,0,0.0001,0,0,1,0,0,0,0,0,0,0
8633,3000,0,0,1,0.11297496274818025,0,0.0001,0,0,1,0,0,0,0,0,0,0
8634,3000,0,0,1,0.04956734598618939,0,0.0001,0,0,1,0,0,0,0,0,0,0
8635,3000,0,0,1,0.16665803424960868,0,0.0001,0,0,1,0,0,0,0,0,0,0
8636,3000,0,0,1,-0.1578552373021745,0,0.0001,0,0,1,0,0,0,0,0,0,0
8637,3000,0,0,1,-0.2333314220187695,0,0.0001,0,0,1,0,0,0,0,0,0,0
8638,3000,0,0,1,-0.1282552719477748,0,0.0001,0,0,1,0,0,0,0,0,0,0
8639,3000,0,0,1,-0.10902050439897776,0,0.0001,0,0,1,0,0,0,0,0,0,0
8640,3000,0,0,1,0.1941826251398553,0,0.0001,0,0,1,0,0,0,0,0,0,0
8641,3000,0,0,1,-0.2186324564691181,0,0.0001,0,0,1,0,0,0,0,0,0,0
8642,3000,0,0,1,-0.02552805307698064,0,0.0001,0,0,1,0,0,0,0,0,0,0
8643,3000,0,0,1,0.24419895574166295,0,0.0001,0,0,1,0,0,0,0,0,0,0
8644,3000,0,0,1,0.09866841906328938,0,0.0001,0,0,1,0,0,0,0,0,0,0
8645,3000,0,0,1,0.18304383801092,0,0.0001,0,0,1,0,0,0,0,0,0,0
8646,3000,0,0,1,0.14158430681191847,0,0.0001,0,0,1,0,0,0,0,0,0,0
8647,3000,0,0,1,-0.19655410381316302,0,0.0001,0,0,1,0,0,0,0,0,0,0
8648,3000,0,0,1,-0.1232877132361822,0,0.0001,0,0,1,0,0,0,0,0,0,0
8649,3000,0,0,1,0.2127190777766706,0,0.0001,0,0,1,0,0,0,0,0,0,0
8650,3000,0,0,1,-0.09694227800520228,0,0.0001,0,0,1,0,0,0,0,0,0,0
8651,3000,0,0,1,0.1447630760308562,0,0.0001,0,0,1,0,0,0,0,0,0,0
8652,3000,0,0,1,-0.10605586546993062,0,0.0001,0,0,1,0,0,0,0,0,0,0
8653,3000,0,0,1,0.04210835514423539,0,0.0001,0,0,1,0,0,0,0,0,0,0
8654,3000,0,0,1,-0.1261714488468657,0,0.0001,0,0,1,0,0,0,0,0,0,0
8655,3000,0,0,1,0.16734014429397942,0,0.0001,0,0,1,0,0,0,0,0,0,0
8656,3000,0,0,1,-0.17764411822797377,0,0.0001,0,0,1,0,0,0,0,0,0,0
8657,3000,0,0,1,0.19669147422433508,0,0.0001,0,0,1,0,0,0,0,0,0,0
8658,3000,0,0,1,-0.16818292801461537,0,0.0001,0,0,1,0,0,0,0,0,0,0
8659,3000,0,0,1,0.16284749828763484,0,0.0001,0,0,1,0,0,0,0,0,0,0
8660,3000,0,0,1,0.05105420144331935,0,0.0001,0,0,1,0,0,0,0,0,0,0
8661,3000,0,0,1,0.11403936173690132,0,0.0001,0,0,1,0,0,0,0,0,0,0
8662,3000,0,0,1,-0.14500377478816978,0,0.0001,0,0,1,0,0,0,0,0,0,0
8663,3000,0,0,1,0.07442027239833987,0,0.0001,0,0,1,0,0,0,0,0,0,0
8664,3000,0,0,1,0.06376982737445003,0,0.0001,0,0,1,0,0,0,0,0,0,0
8665,3000,0,0,1,-0.05421127761784722,0,0.0001,0,0,1,0,0,0,0,0,0,0
8666,3000,0,0,1,0.17595831295816944,0,0.0001,0,0,1,0,0,0,0,0,0,0
8667,3000,0,0,1,0.14414093157818508,0,0.0001,0,0,1,0,0,0,0,0,0,0
8668,3000,0,0,1,-0.1641487673547104,0,0.0001,0,0,1,0,0,0,0,0,0,0
8669,3000,0,0,1,0.02593409500175059,0,0.0001,0,0,1,0,0,0,0,0,0,0
8670,3000,0,0,1,0.08696810474028405,0,0.0001,0,0,1,0,0,0,0,0,0,0
8671,3000,0,0,1,0.10470536223000132,0,0.0001,0,0,1,0,0,0,0,0,0,0
8672,3000,0,0,1,-0.09436394612857563,0,0.0001,0,0,1,0,0,0,0,0,0,0
8673,3000,0,0,1,0.08491057251945716,0,0.0001,0,0,1,0,0,0,0,0,0,0
8674,3000,0,0,1,0.22751537103226305,0,0.0001,0,0,1,0,0,0,0,0,0,0
8675,3000,0,0,1,0.1043334379278203,0,0.0001,0,0,1,0,0,0,0,0,0,0
8676,3000,0,0,1,-0.004413909489030476,0,0.0001,0,0,1,0,0,0,0,0,0,0
8677,3000,0,0,1,0.01090125424409255,0,0.0001,0,0,1,0,0,0,0,0,0,0
8678,3000,0,0,1,0.057250904572590966,0,0.0001,0,0,1,0,0,0,0,0,0,0
8679,3000,0,0,1,-0.22431639136614823,0,0.0001,0,0,1,0,0,0,0,0,0,0
8680,3000,0,0,1,0.13853623494335737,0,0.0001,0,0,1,0,0,0,0,0,0,0
8681,3000,0,0,1,0.05807589900926885,0,0.0001,0,0,1,0,0,0,0,0,0,0
8682,3000,0,0,1,0.0594427498043803,0,0.0001,0,0,1,0,0,0,0,0,0,0
8683,3000,0,0,1,-0.155816261005851,0,0.0001,0,0,1,0,0,0,0,0,0,0
8684,3000,0,0,1,0.19512060768814599,0,0.0001,0,0,1,0,0,0,0,0,0,0
8685,3000,0,0,1,0.0790220530348037,0,0.0001,0,0,1,0,0,0,0,0,0,0
8686,3000,0,0,1,0.05050229245064769,0,0.0001,0,0,1,0,0,0,0,0,0,0
8687,3000,0,0,1,0.08125298100164668,0,0.0001,0,0,1,0,0,0,0,0,0,0
8688,3000,0,0,1,0.18334592174247621,0,0.0001,0,0,1,0,0,0,0,0,0,0
8689,3000,0,0,1,-0.023217298517423934,0,0.0001,0,0,1,0,0,0,0,0,0,0
8690,3000,0,0,1,-0.16287974400246297,0,0.0001,0,0,1,0,0,0,0,0,0,0
8691,3000,0,0,1,0.06779317933413964,0,0.0001,0,0,1,0,0,0,0,0,0,0
8692,3000,0,0,1,-0.02823731120485068,0,0.0001,0,0,1,0,0,0,0,0,0,0
8693,3000,0,0,1,0.18514991797042618,0,0.0001,0,0,1,0,0,0,0,0,0,0
8694,3000,0,0,1,0.18489094278888552,0,0.0001,0,0,1,0,0,0,0,0,0,0
8695,3000,0,0,1,-0.020781377473494567,0,0.0001,0,0,1,0,0,0,0,0,0,0
8696,3000,0,0,1,0.0520276766322601,0,0.0001,0,0,1,0,0,0,0,0,0,0
8697,3000,0,0,1,0.006919079158854202,0,0.0001,0,0,1,0,0,0,0,0,0,0
8698,3000,0,0,1,-0.20117411818092062,0,0.0001,0,0,1,0,0,0,0,0,0,0
8699,3000,0,0,1,-0.16688325753748018,0,0.0001,0,0,1,0,0,0,0,0,0,0
8700,3000,0,0,1,0.1924233088369684,0,0.0001,0,0,1,0,0,0,0,0,0,0
8701,3000,0,0,1,-0.0443477056039574,0,0.0001,0,0,1,0,0,0,0,0,0,0
8702,3000,0,0,1,0.06855324366576138,0,0.0001,0,0,1,0,0,0,0,0,0,0
8703,3000,0,0,1,0.10167013401906738,0,0.0001,0,0,1,0,0,0,0,0,0,0
8704,3000,0,0,1,-0.06331913690355251,0,0.0001,0,0,1,0,0,0,0,0,0,0
8705,3000,0,0,1,0.12531803917076367,0,0.0001,0,0,1,0,0,0,0,0,0,0
8706,3000,0,0,1,-0.07885843571427392,0,0.0001,0,0,1,0,0,0,0,0,0,0
8707,3000,0,0,1,-0.23108920028450575,0,0.0001,0,0,1,0,0,0,0,0,0,0
8708,3000,0,0,1,-0.09596108533091335,0,0.0001,0,0,1,0,0,0,0,0,0,0
8709,3000,0,0,1,0.05507930801341948,0,0.0001,0,0,1,0,0,0,0,0,0,0
8710,3000,0,0,1,-0.017356324727671457,0,0.0001,0,0,1,0,0,0,0,0,0,0
8711,3000,0,0,1,0.23824000716237298,0,0.0001,0,0,1,0,0,0,0,0,0,0
8712,3000,0,0,1,-0.02075795585157153,0,0.0001,0,0,1,0,0,0,0,0,0,0
8713,3000,0,0,1,0.24935207171594692,0,0.0001,0,0,1,0,0,0,0,0,0,0
8714,3000,0,0,1,0.2428136034479711,0,0.0001,0,0,1,0,0,0,0,0,0,0
8715,3000,0,0,1,-0.1796718302571751,0,0.0001,0,0,1,0,0,0,0,0,0,0
8716,3000,0,0,1,0.04793532161087821,0,0.0001,0,0,1,0,0,0,0,0,0,0
8717,3000,0,0,1,-0.23198909561295483,0,0.0001,0,0,1,0,0,0,0,0,0,0
8718,3000,0,0,1,-0.029444356724733223,0,0.0001,0,0,1,0,0,0,0,0,0,0
8719,3000,0,0,1,0.05302497714236026,0,0.0001,0,0,1,0,0,0,0,0,0,0
8720,3000,0,0,1,-0.14837255269321586,0,0.0001,0,0,1,0,0,0,0,0,0,0
8721,3000,0,0,1,-0.1396084404729403,0,0.0001,0,0,1,0,0,0,0,0,0,0
8722,3000,0,0,1,-0.13893614857718833,0,0.0001,0,0,1,0,0,0,0,0,0,0
8723,3000,0,0,1,0.08498241637829368,0,0.0001,0,0,1,0,0,0,0,0,0,0
8724,3000,0,0,1,0.07405126497230019,0,0.0001,0,0,1,0,0,0,0,0,0,0
8725,3000,0,0,1,0.017229622131929412,0,0.0001,0,0,1,0,0,0,0,0,0,0
8726,3000,0,0,1,0.1611611652805116,0,0.0001,0,0,1,0,0,0,0,0,0,0
8727,3000,0,0,1,0.11671320101668892,0,0.0001,0,0,1,0,0,0,0,0,0,0
8728,3000,0,0,1,0.15071586919199548,0,0.0001,0,0,1,0,0,0,0,0,0,0
8729,3000,0,0,1,0.13922996510349933,0,0.0001,0,0,1,0,0,0,0,0,0,0
8730,3000,0,0,1,0.21484564711024629,0,0.0001,0,0,1,0,0,0,0,0,0,0
8731,3000,0,0,1,-0.002246884442304087,0,0.0001,0,0,1,0,0,0,0,0,0,0
8732,3000,0,0,1,0.23773040316707983,0,0.0001,0,0,1,0,0,0,0,0,0,0
8733,3000,0,0,1,0.06667275223528313,0,0.0001,0,0,1,0,0,0,0,0,0,0
8734,3000,0,0,1,-0.05420159201344127,0,0.0001,0,0,1,0,0,0,0,0,0,0
8735,3000,0,0,1,-0.031753094037952345,0,0.0001,0,0,1,0,0,0,0,0,0,0
8736,3000,0,0,1,-0.026162562880754747,0,0.0001,0,0,1,0,0,0,0,0,0,0
8737,3000,0,0,1,0.15549727305819483,0,0.0001,0,0,1,0,0,0,0,0,0,0
8738,3000,0,0,1,0.23345277613438964,0,0.0001,0,0,1,0,0,0,0,0,0,0
8739,3000,0,0,1,0.21195241586788743,0,0.0001,0,0,1,0,0,0,0,0,0,0
8740,3000,0,0,1,-0.15442403910218222,0,0.0001,0,0,1,0,0,0,0,0,0,0
8741,3000,0,0,1,-0.23897486948912433,0,0.0001,0,0,1,0,0,0,0,0,0,0
8742,3000,0,0,1,-0.19350334999624397,0,0.0001,0,0,1,0,0,0,0,0,0,0
8743,3000,0,0,1,0.20108105328422027,0,0.0001,0,0,1,0,0,0,0,0,0,0
8744,3000,0,0,1,-0.22343970556837384,0,0.0001,0,0,1,0,0,0,0,0,0,0
8745,3000,0,0,1,0.09868539543492666,0,0.0001,0,0,1,0,0,0,0,0,0,0
8746,3000,0,0,1,0.018953301722604565,0,0.0001,0,0,1,0,0,0,0,0,0,0
8747,3000,0,0,1,0.12196532674258626,0,0.0001,0,0,1,0,0,0,0,0,0,0
8748,3000,0,0,1,0.13488164541001563,0,0.0001,0,0,1,0,0,0,0,0,0,0
8749,3000,0,0,1,-0.19187413088801247,0,0.0001,0,0,1,0,0,0,0,0,0,0
8750,3000,0,0,1,0.050004017496345754,0,0.0001,0,0,1,0,0,0,0,0,0,0
8751,3000,0,0,1,0.1240081740721724,0,0.0001,0,0,1,0,0,0,0,0,0,0
8752,3000,0,0,1,-0.1331032781335333,0,0.0001,0,0,1,0,0,0,0,0,0,0
8753,3000,0,0,1,0.021748674060247497,0,0.0001,0,0,1,0,0,0,0,0,0,0
8754,3000,0,0,1,-0.07526669905625,0,0.0001,0,0,1,0,0,0,0,0,0,0
8755,3000,0,0,1,-0.1219075589729246,0,0.0001,0,0,1,0,0,0,0,0,0,0
8756,3000,0,0,1,-0.02312286769440869,0,0.0001,0,0,1,0,0,0,0,0,0,0
8757,3000,0,0,1,0.2045203217683484,0,0.0001,0,0,1,0,0,0,0,0,0,0
8758,3000,0,0,1,-0.016723115108792264,0,0.0001,0,0,1,0,0,0,0,0,0,0
8759,3000,0,0,1,0.07067083997295726,0,0.0001,0,0,1,0,0,0,0,0,0,0
8760,3000,0,0,1,-0.2320367126604137,0,0.0001,0,0,1,0,0,0,0,0,0,0
8761,3000,0,0,1,0.2318089735827068,0,0.0001,0,0,1,0,0,0,0,0,0,0
8762,3000,0,0,1,0.22464014916115949,0,0.0001,0,0,1,0,0,0,0,0,0,0
8763,3000,0,0,1,-0.21196209527284882,0,0.0001,0,0,1,0,0,0,0,0,0,0
8764,3000,0,0,1,-0.15134444279700265,0,0.0001,0,0,1,0,0,0,0,0,0,0
8765,3000,0,0,1,-0.21816303356600664,0,0.0001,0,0,1,0,0,0,0,0,0,0
8766,3000,0,0,1,-0.07262164484309636,0,0.0001,0,0,1,0,0,0,0,0,0,0
8767,3000,0,0,1,0.238961165532799,0,0.0001,0,0,1,0,0,0,0,0,0,0
8768,3000,0,0,1,0.21805721430368902,0,0.0001,0,0,1,0,0,0,0,0,0,0
8769,3000,0,0,1,0.15526912926085562,0,0.0001,0,0,1,0,0,0,0,0,0,0
